"Step number","Step name","Elapsed Time (s)","Working Electrode (V)","Working Electrode vs. NHE (V)","Current (mA)","Current Density (mA/cm²)","Cumulative Charge (mAh)","Counter Electrode (V)"
1_1,Constant Potential,60.0002,0.699763,0.964763,2.33499,0.160812,0.0389166,-0.607447
1_1,Constant Potential,120,0.69976,0.96476,1.89543,0.130539,0.0741701,-0.572186
1_1,Constant Potential,180,0.699811,0.964811,1.74942,0.120484,0.104544,-0.560165
1_1,Constant Potential,240,0.699827,0.964827,1.63231,0.112418,0.132725,-0.549631
1_1,Constant Potential,300,0.699814,0.964814,1.56216,0.107587,0.159346,-0.542761
1_1,Constant Potential,360,0.699855,0.964855,1.51596,0.104405,0.184997,-0.538443
1_1,Constant Potential,420,0.699797,0.964797,1.46249,0.100722,0.209817,-0.532606
1_1,Constant Potential,480,0.699799,0.964799,1.41864,0.0977025,0.233826,-0.527111
1_1,Constant Potential,540,0.699825,0.964825,1.38765,0.0955684,0.257212,-0.523544
1_1,Constant Potential,600,0.699859,0.964859,1.33802,0.0921499,0.279926,-0.516647
1_1,Constant Potential,660,0.699798,0.964798,1.30536,0.0899009,0.301954,-0.512021
1_1,Constant Potential,720,0.699815,0.964815,1.28568,0.0885454,0.323546,-0.508755
1_1,Constant Potential,780,0.699824,0.964824,1.25581,0.0864882,0.344725,-0.504129
1_1,Constant Potential,840,0.699808,0.964808,1.22684,0.0844933,0.365414,-0.498986
1_1,Constant Potential,900,0.699809,0.964809,1.2014,0.0827411,0.385649,-0.494801
1_1,Constant Potential,960,0.699787,0.964787,1.18133,0.081359,0.405506,-0.491033
1_1,Constant Potential,1020,0.69979,0.96479,1.15804,0.0797548,0.425,-0.48714
1_1,Constant Potential,1080,0.699802,0.964802,1.14358,0.0787591,0.444181,-0.484168
1_1,Constant Potential,1140,0.699802,0.964802,1.12339,0.0773684,0.463072,-0.480006
1_1,Constant Potential,1200,0.699767,0.964767,1.09942,0.0757175,0.481595,-0.475316
1_1,Constant Potential,1260,0.699785,0.964785,1.07901,0.0743119,0.499749,-0.471318
1_1,Constant Potential,1320,0.699792,0.964792,1.06073,0.0730533,0.51758,-0.467773
1_1,Constant Potential,1380,0.699794,0.964794,1.0525,0.0724864,0.53519,-0.465673
1_1,Constant Potential,1440,0.699812,0.964812,1.0446,0.0719424,0.552666,-0.46363
1_1,Constant Potential,1500,0.699841,0.964841,1.03024,0.0709529,0.569957,-0.460303
1_1,Constant Potential,1560,0.699808,0.964808,1.01377,0.0698188,0.58699,-0.45705
1_1,Constant Potential,1620,0.699827,0.964827,1.00173,0.0689896,0.603786,-0.454313
1_1,Constant Potential,1680,0.699805,0.964805,0.993034,0.0683908,0.620409,-0.452211
1_1,Constant Potential,1740,0.699842,0.964842,0.9816,0.0676033,0.636864,-0.449686
1_1,Constant Potential,1800,0.699817,0.964817,0.968466,0.0666987,0.653115,-0.447108
1_1,Constant Potential,1860,0.69984,0.96484,0.964633,0.0664348,0.669224,-0.445889
1_1,Constant Potential,1920,0.699806,0.964806,0.954047,0.0657057,0.685213,-0.444015
1_1,Constant Potential,1980,0.699786,0.964786,0.942461,0.0649078,0.701017,-0.440446
1_1,Constant Potential,2040,0.699792,0.964792,0.932634,0.064231,0.716643,-0.438069
1_1,Constant Potential,2100,0.699826,0.964826,0.927939,0.0639077,0.732148,-0.436738
1_1,Constant Potential,2160,0.699833,0.964833,0.916097,0.0630921,0.747515,-0.434417
1_1,Constant Potential,2220,0.699801,0.964801,0.908152,0.0625449,0.762717,-0.432334
1_1,Constant Potential,2280,0.699815,0.964815,0.904833,0.0623163,0.777825,-0.431219
1_1,Constant Potential,2340,0.699826,0.964826,0.900143,0.0619933,0.792866,-0.429906
1_1,Constant Potential,2400,0.699852,0.964852,0.893202,0.0615153,0.807811,-0.428851
1_1,Constant Potential,2460,0.699796,0.964796,0.883151,0.0608231,0.822614,-0.426649
1_1,Constant Potential,2520,0.699801,0.964801,0.881451,0.060706,0.837319,-0.425848
